Concrete,,
,,
Water/Cement Ratio,,0.75
Density,[kg/m^3],2350
Parameter A,,10
Parameter B,,3
Parameter C,,0.4
,,
 Z [ m ], Pressure [ MPa ],Velocity [ m s^-1 ]
0.138542712,0.007345879,0.083938643
0.136371851,0.007382078,0.085355364
0.13420099,0.007428248,0.087267026
0.132030129,0.007465336,0.088896863
0.129859269,0.007517287,0.091371596
0.127688408,0.007566374,0.093846217
0.125517547,0.007603848,0.095856264
0.123346694,0.007650064,0.098441124
0.12117584,0.007704949,0.101654336
0.119004987,0.007737312,0.103672497
0.116834134,0.007782234,0.106637247
0.114663281,0.00781845,0.109204434
0.112492427,0.007865872,0.112859383
0.110321574,0.00791419,0.116832979
0.108150721,0.007948679,0.119905934
0.105979867,0.007991415,0.123981126
0.103809014,0.008023427,0.127208009
0.101638161,0.008072198,0.132317975
0.099467307,0.008114543,0.137135044
0.097296454,0.008148043,0.141422987
0.095125601,0.008188982,0.147270843
0.092954747,0.008234406,0.154269919
0.090783894,0.008263046,0.158970639
0.088613041,0.008299699,0.165441141
0.086442187,0.00832868,0.171012089
0.084271334,0.008366651,0.179481238
0.082100481,0.008402719,0.18859674
0.079929628,0.008428401,0.19626838
0.077758774,0.008458168,0.206334382
0.075587921,0.008479437,0.214262798
0.073417068,0.008509759,0.228656426
0.071246214,0.008533347,0.242527157
0.069075361,0.008549601,0.254816562
0.066904508,0.008565521,0.272163719
0.064733654,0.008577898,0.292749614
0.062562801,0.008581275,0.307921052
0.060391948,0.00858384,0.329313904
0.058221094,0.008584412,0.347918391
0.056050241,0.00857233,0.381988585
0.053879388,0.008548335,0.419227093
0.051708534,0.008516529,0.453034401
0.049537681,0.008453549,0.504298091
0.047366828,0.008354544,0.572572351
0.045195974,0.008261356,0.628210425
0.043025121,0.008094471,0.719682097
0.040854268,0.007939456,0.800073683
0.038683415,0.007533907,0.968726873
0.036512561,0.007068338,1.16937089
0.034341708,0.006361281,1.49733937
0.032170855,0.004489099,1.7282871
0.029999999,0.002298518,2.00441647
0.029999979,0.002298518,2.00441647
0.029387735,0.002290755,2.03214836
0.028775491,0.002322731,2.0672226
0.028163247,0.002384628,2.10909653
0.027551003,0.002469428,2.15728283
0.026938759,0.002570021,2.21121264
0.026326515,0.002779101,2.22795153
0.025714271,0.003023448,2.23628902
0.025102027,0.003270536,2.24958515
0.024489783,0.003520062,2.26757336
0.023877539,0.003771542,2.29016352
0.023265295,0.003944977,2.27964258
0.022653051,0.004094159,2.26587176
0.022040807,0.004231982,2.25012136
0.021428563,0.004369804,2.23578882
0.020816319,0.00451639,2.21861243
0.020204075,0.004677416,2.20222139
0.019591831,0.004773276,2.17879725
0.018979587,0.004853143,2.15723109
0.018367343,0.004949356,2.13329816
0.017755099,0.005047989,2.10978603
0.017142855,0.005147524,2.08717155
0.016530611,0.005241766,2.0662446
0.015918367,0.005292326,2.05156302
0.015306123,0.005340596,2.03789639
0.014693878,0.005386731,2.02511811
0.014081633,0.005430911,2.01312852
