Tailings (Herschel-Bulkley model),,,
,,,
Concentration,,0.65,
Density,[kg/m^3],1565.9344,
Yield Stress,[Pa],0.027583218,
Viscosity Consistency,[Pa s],30.487,
Power Law Index,,0.3469,
,,,
 Z [ m ], Pressure [ MPa ], Velocity [ m s^-1 ],
0.160251319,0.031646442,4.22553015,
0.158080459,0.032825466,4.06700516,
0.155909598,0.033633027,3.9352119,
0.153738737,0.034337297,3.82268167,
0.151567876,0.035462506,3.70935607,
0.149397016,0.036716953,3.58435678,
0.147226155,0.03763894,3.49196935,
0.145055294,0.038809564,3.3768599,
0.142884433,0.03980574,3.28569317,
0.140713573,0.041088089,3.17896771,
0.138542712,0.04250329,3.07407403,
0.136371851,0.043467037,3.01877022,
0.13420099,0.044702731,2.95099854,
0.132030129,0.045702059,2.89942718,
0.129859269,0.047107905,2.82342863,
0.127688408,0.048440523,2.74904299,
0.125517547,0.049460519,2.68968225,
0.123346694,0.050717261,2.61306548,
0.12117584,0.05220747,2.51774263,
0.119004987,0.053080678,2.4573555,
0.116834134,0.054287899,2.37125373,
0.114663281,0.055252492,2.29845309,
0.112492427,0.056498524,2.19777393,
0.110321574,0.057751898,2.09044647,
0.108150721,0.058628179,2.0089283,
0.105979867,0.059693579,1.9034729,
0.103809014,0.060477119,1.82133305,
0.101638161,0.061620794,1.68517375,
0.099467307,0.062574953,1.5609585,
0.097296454,0.063291736,1.4580344,
0.095125601,0.064121924,1.3255682,
0.092954747,0.064997904,1.17097831,
0.090783894,0.065509439,1.06538773,
0.088613041,0.06613297,0.92299974,
0.086442187,0.06659101,0.803033054,
0.084271334,0.067101494,0.632317007,
0.082100481,0.067498602,0.463868678,
0.079929628,0.067676485,0.341381639,
0.077758774,0.067789353,0.212752536,
0.075587921,0.067812704,0.155003041,
0.073417068,0.067767203,0.212089643,
0.071246214,0.067618713,0.355801344,
0.069075361,0.067377903,0.495422155,
0.066904508,0.066907175,0.68363142,
0.064733654,0.066242032,0.895994842,
0.062562801,0.065665841,1.04143953,
0.060391948,0.064821944,1.23009169,
0.058221094,0.0640724,1.38135028,
0.056050241,0.062755935,1.60767245,
0.053879388,0.06137747,1.82420552,
0.051708534,0.060160168,1.99799716,
0.049537681,0.058392655,2.23065853,
0.047366828,0.056171633,2.5077312,
0.045195974,0.054476555,2.70574903,
0.043025121,0.051889993,3.00071645,
0.040854268,0.049709447,3.24127221,
0.038683415,0.045218103,3.70267534,
0.036512561,0.040582217,4.20446444,
0.034341708,0.034022205,4.97617817,
0.032170855,0.021025755,5.64135885,
0.029999999,0.005746341,6.39400578,
0.029999979,0.005746339,6.39400578,
0.029387735,0.006270116,6.44144821,
0.028775491,0.006957352,6.50773668,
0.028163247,0.007767821,6.59131241,
0.027551003,0.008673163,6.69102097,
0.026938759,0.009645047,6.80528593,
0.026326515,0.011052912,6.85006857,
0.025714271,0.012589674,6.8812623,
0.025102027,0.01412548,6.92455721,
0.024489783,0.015660547,6.97911119,
0.023877539,0.017194316,7.04405642,
0.023265295,0.018379336,7.02874184,
0.022653051,0.019463284,6.99392033,
